"UMAP_1","UMAP_2","subtype","group"
-0.947197875043918,-0.881508426724829,"Homeostatic","CN"
1.56236789558215,3.83364955896243,"DAM","CN"
-2.7237552609654,-0.459240870534338,"Homeostatic","CN"
-0.584417840501834,-0.474217491208472,"Homeostatic","CN"
-3.49295773174482,4.66100852006777,"DAM","CN"
1.05183885429187,0.873307956398569,"DAM","CN"
3.76264582011981,5.59624187463625,"DAM","CN"
1.35331676338,2.6268159579645,"DAM","CN"
2.57543716762347,2.68394689077242,"DAM","CN"
-1.64627852108197,-4.40981443411008,"DAM","CN"
-3.45927061702924,-2.49945028310911,"Homeostatic","CN"
-3.11617173816877,-3.70935400015012,"Homeostatic","CN"
2.85656080577655,-3.99725301748411,"DAM","CN"
-1.88459803726392,3.10887567514285,"DAM","CN"
-1.80486645366864,-4.50673826223508,"DAM","CN"
3.52987346980853,3.19620816224917,"DAM","CN"
1.6454173121242,-5.1015296745886,"DAM","CN"
-0.149654602667857,2.78823916429385,"DAM","CN"
-3.82154144909101,-3.064965562879,"Homeostatic","CN"
-2.3928386178227,-1.81141455656187,"Homeostatic","CN"
4.07967219684405,5.25461713785037,"DAM","CN"
-0.125204673072864,-1.35179574972288,"Homeostatic","CN"
-3.61986150409894,-2.21798046117917,"Homeostatic","CN"
1.32267580364032,-0.458410697041907,"DAM","CN"
1.37687383029742,-2.75001223570005,"DAM","CN"
-2.67810597088056,0.813711104930482,"Homeostatic","CN"
-0.410681506654788,0.573727278054796,"DAM","CN"
-1.04692508842664,-5.66765888219968,"DAM","CN"
-2.24620785381513,-2.9068959522833,"Homeostatic","CN"
5.39353356693072,3.19941107744082,"DAM","CN"
-3.38555755283551,1.15715624207362,"Homeostatic","CN"
-2.96233715679364,0.805577477456174,"Homeostatic","CN"
-0.499555846712161,0.852639941514574,"DAM","CN"
-1.11993243362622,-0.657109575330176,"Homeostatic","CN"
-3.63720621731,3.96392004007205,"DAM","CN"
3.98220978114886,5.50525609964236,"DAM","CN"
