"UMAP_1","UMAP_2","subtype","group"
-7.56023399079832,8.59544305942773,"Capillary","CN"
-6.76160423005613,3.90399055622338,"Capillary","CN"
-9.11888210023436,2.73624019764184,"Capillary","CN"
4.76491030012575,13.5528505339456,"SMC","CN"
4.01567800795046,9.81627349994897,"SMC","CN"
-6.28799478257689,2.93143849514245,"Capillary","CN"
14.1839943722388,-8.69695014812232,"Venous","CN"
-9.60430232728514,3.55265336178063,"Capillary","CN"
-7.23627464021238,7.34721880100488,"Capillary","CN"
0.500129897942218,-6.54854411937476,"Pericyte","CN"
-8.00736896241697,6.6655390753579,"Capillary","CN"
-4.60756842340025,4.19939546726464,"Venous","CN"
-10.4271811648706,2.10312407158135,"Capillary","CN"
1.66582616125551,-7.63210601665259,"Pericyte","CN"
-7.60252849305662,5.67032604358911,"Capillary","CN"
4.40042169844118,10.0593574538064,"SMC","CN"
-5.70381347383055,3.4022448553872,"Capillary","CN"
14.014455874314,-7.61301345683814,"Venous","CN"
-6.67203704560789,6.19680004261254,"Capillary","CN"
-12.828525464187,-0.964546392934332,"Pericyte","CN"
-6.86614219392332,-13.7378046021628,"Pericyte","CN"
1.13441022192446,-5.82576389171363,"Pericyte","CN"
-0.341414134154645,-7.16089792110206,"Pericyte","CN"
-7.37822572434935,5.46042804859399,"Capillary","CN"
1.68209489141909,-6.17977304317237,"Pericyte","CN"
14.4386664227149,-5.6557967171836,"Venous","CN"
-12.1019334002832,-1.42474765636207,"Pericyte","CN"
-8.94745437348875,5.1986315741372,"Capillary","CN"
4.17981394087282,9.37664394520043,"SMC","CN"
2.22245581900087,-8.03860587932349,"Pericyte","CN"
-5.04530326570067,3.15968470714807,"Venous","CN"
5.97098739897219,-13.2420780167747,"Pericyte","CN"
-8.67234651292357,4.34385018490075,"Capillary","CN"
13.0224858120581,-5.64174671031714,"Venous","CN"
-9.84653464997801,2.78934054516076,"Capillary","CN"
-7.47763148988279,5.82238702915429,"Capillary","CN"
4.78438385282961,10.3317783369851,"Pericyte","CN"
14.5819445446631,-8.34642524577857,"Venous","CN"
-7.13063565934691,-13.7239925370383,"Pericyte","CN"
1.92702229773012,-6.6622082696128,"Pericyte","CN"
0.114215929855975,-6.51840324260474,"Pericyte","CN"
-7.31174461091551,7.206051637156,"Capillary","CN"
13.8206787899634,-8.1623155579734,"Venous","CN"
-7.73491946900877,7.4348228468728,"Capillary","CN"
-8.04729119981321,5.73905925892114,"Capillary","CN"
0.994688589920672,-6.97013254024268,"Pericyte","CN"
-10.8794669314721,0.483867962582102,"Pericyte","CN"
6.80963190351931,13.2446525587869,"SMC","CN"
14.1213045910498,-4.61283416606666,"Venous","CN"
-9.81078235353026,1.47355758093118,"Capillary","CN"
13.752321322312,-4.85274810649634,"Venous","CN"
1.21823652540651,-4.4519016251731,"Pericyte","CN"
-7.1047591372827,3.2447696223092,"Capillary","CN"
-7.905438820968,4.54424290798425,"Capillary","CN"
12.5022860363623,-5.15346975185157,"Venous","CN"
1.41439016615358,-8.23278446056129,"Pericyte","CN"
-10.6945218249658,2.33054428241967,"Capillary","CN"
-4.78638402665648,3.59793214939355,"Venous","CN"
1.1077539518973,-7.94131774760962,"Pericyte","CN"
4.22980984007326,9.80076294086694,"SMC","CN"
7.2388106182715,13.0132864012551,"SMC","CN"
13.3402310207984,-5.30384797908545,"Venous","CN"
12.327046473374,-4.76164550639869,"Venous","CN"
4.79352386747805,13.5550134672952,"SMC","CN"
14.1888943508765,-7.25681228496314,"Venous","CN"
-12.7814587756494,-2.04160113193275,"Pericyte","CN"
-7.83698121751341,4.93126087330102,"Capillary","CN"
-10.8665169879297,-0.246689747350226,"Pericyte","CN"
13.6887980297705,-8.80069465495826,"Venous","CN"
0.545902688851031,-7.74158305980445,"Pericyte","CN"
-7.67942468369993,8.41000824115991,"Capillary","CN"
-0.444003950009671,-7.31913108684302,"Pericyte","CN"
2.24985774313417,-6.51868505336524,"Pericyte","CN"
14.8720608547827,-7.10778636790992,"Venous","CN"
2.46603091513124,-6.77135581828834,"Pericyte","CN"
12.7551775768897,-5.2121989236045,"Venous","CN"
-9.35762778962645,5.12904720447778,"Capillary","CN"
-8.93429557527098,5.26581077717065,"Capillary","CN"
-9.29971400941404,2.50685470245599,"Capillary","CN"
13.6692753628394,-6.59673280574561,"Venous","CN"
0.387491543640765,-7.39404411174537,"Pericyte","CN"
13.7673836544654,-8.45318527080298,"Venous","CN"
0.383638937821063,-6.6179925904441,"Pericyte","CN"
-9.18714706147703,4.00271515987634,"Capillary","CN"
11.1419239834448,-5.295572947042,"Pericyte","CN"
-6.82898322785887,2.83947973392724,"Capillary","CN"
2.36125500952211,-6.76489515163184,"Pericyte","CN"
-6.58200208390745,5.89864139698266,"Capillary","CN"
1.23324116026369,-7.09166450359107,"Pericyte","CN"
13.3822575405737,-7.82096023418189,"Venous","CN"
13.7150688961646,-6.45169753886939,"Venous","CN"
13.8638993099829,-4.33710641719581,"Venous","CN"
14.6024800137183,-6.56610030986548,"Venous","CN"
-7.42247859681639,3.79894285343408,"Capillary","CN"
12.8859864071509,-6.34784908153296,"Venous","CN"
-7.59123317445311,6.00479011677026,"Capillary","CN"
14.9630757168433,-6.21068019725562,"Venous","CN"
-11.9899672671655,-0.626097868459234,"Pericyte","CN"
4.45238073622194,10.3005483641457,"SMC","CN"
-6.36199418748411,6.56213169239282,"Capillary","CN"
14.2017365292212,-7.9843198762107,"Venous","CN"
13.3439589337012,-5.48782367564918,"Venous","CN"
-12.0874919101098,-0.751355837361822,"Pericyte","CN"
-8.57590524400267,5.03900652073144,"Capillary","CN"
-10.7440785571435,2.65969305179833,"Capillary","CN"
-7.11391298020872,5.90488891742944,"Capillary","CN"
-7.16248075212034,6.27877693317651,"Capillary","CN"
6.28061636244264,13.1643646254372,"SMC","CN"
-7.64378539765867,2.74448542736291,"Capillary","CN"
4.82200868879763,13.5523374571633,"SMC","CN"
-9.27476016725096,2.79581694744348,"Capillary","CN"
6.02871473585573,-13.3029682145286,"Pericyte","CN"
-11.6135930224756,0.769726109428396,"Pericyte","CN"
-12.7089041873315,-0.0431603894400693,"Pericyte","CN"
-12.2062997027734,-1.24602730132819,"Pericyte","CN"
-7.40732280458006,2.71724133632897,"Capillary","CN"
0.678428132881793,9.69550876758813,"Pericyte","CN"
-8.82185880387816,5.6156294836831,"Capillary","CN"
-7.45884601319822,4.01240306041955,"Capillary","CN"
-10.8382405444482,1.15809186242341,"Pericyte","CN"
-9.36000911439451,3.53824787281274,"Capillary","CN"
6.0230747059485,-13.2974082932639,"Pericyte","CN"
-12.4399985476831,-0.272230039613257,"Pericyte","CN"
-7.6699127360681,6.09389476917504,"Capillary","CN"
4.39212473188845,9.97573738239526,"SMC","CN"
-4.80818907464537,3.56772642277001,"Venous","CN"
-7.2491397067407,2.64880757473229,"Capillary","CN"
-6.51047603333983,4.6424370302987,"Capillary","CN"
-11.4539946719507,0.993138869030466,"Pericyte","CN"
