rank,score,metric_display,hit,running_es
177,1.1069043644820318e-7,1.0050682364445416,FALSE,0.785428071897529
178,1.1059999097959597e-7,1.004874041014318,FALSE,0.784904237429221
179,1.10328291720004e-7,1.0042897191283033,FALSE,0.7843804029609129
180,1.1005924556085185e-7,1.0037096833585528,TRUE,0.8006738781275958
181,1.0957971935655993e-7,1.0026723497649865,FALSE,0.8001500436592879
182,1.0938090080486913e-7,1.002240924269164,FALSE,0.7996262091909798
183,1.0816032826397517e-7,0.9995750395144105,FALSE,0.7991023747226719
184,1.0729821217688033e-7,0.9976738774076035,FALSE,0.7985785402543638
185,1.0680204399250187e-7,0.9965727760466112,FALSE,0.7980547057860559
186,1.0663485074089556e-7,0.9962005865308255,FALSE,0.7975308713177478
187,1.054958664303908e-7,0.9936494532338798,FALSE,0.7970070368494397
188,1.0538838754385876e-7,0.993407298011996,FALSE,0.7964832023811318
189,1.0460309050856853e-7,0.9916304547971464,FALSE,0.7959593679128237
190,1.0441874763892596e-7,0.9912114204813046,FALSE,0.7954355334445158
191,1.0397520658681669e-7,0.9902001573851436,FALSE,0.7949116989762077
192,1.019503751998235e-7,0.9855281087412738,FALSE,0.7943878645078997
193,1.0144907972208004e-7,0.98435710123877,FALSE,0.7938640300395917
194,1.0038714406520199e-7,0.9818572285330787,FALSE,0.7933401955712837
195,1.0021401066256977e-7,0.981447154433679,FALSE,0.7928163611029757
196,9.964867981060249e-8,0.9801031926731397,FALSE,0.7922925266346676
197,9.847007689416737e-8,0.9772766090588083,FALSE,0.7917686921663596
198,9.846965776820821e-8,0.9772755978845431,FALSE,0.7912448576980516
199,9.826141475788869e-8,0.9767726622220212,FALSE,0.7907210232297436
200,9.756033077474575e-8,0.9750715781439007,FALSE,0.7901971887614356
201,9.754409569182069e-8,0.9750320412829074,TRUE,0.8046378865211934
202,9.608669917872269e-8,0.9714558042569137,FALSE,0.8041140520528853
203,9.605419718719945e-8,0.9713754322226718,FALSE,0.8035902175845773
204,9.593446216127372e-8,0.9710791125473844,FALSE,0.8030663831162693
205,9.580673195690558e-8,0.9707625984633481,FALSE,0.8025425486479613
206,9.508225297576037e-8,0.9689593241231251,FALSE,0.8020187141796533
