source,target,ligand,receptor,communication_strength_AD,communication_strength_CN,delta_AD_vs_CN,source_n_AD,source_n_CN,target_n_AD,target_n_CN,min_group_cell_count,source_family,target_family,lr_pair
Astro_Homeostatic,Astro_Homeostatic,ACTR2,LDLR,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ACTR2 - LDLR
Astro_Homeostatic,Astro_Homeostatic,ADAM10,AXL,0.0,0.195797486453313,-0.195797486453313,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM10 - AXL
Astro_Homeostatic,Astro_Homeostatic,ADAM10,CADM1,1.36759272744222,1.54752500170442,-0.17993227426220004,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM10 - CADM1
Astro_Homeostatic,Astro_Homeostatic,ADAM10,CD44,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM10 - CD44
Astro_Homeostatic,Astro_Homeostatic,ADAM10,IL6R,0.0,0.0451581014989806,-0.0451581014989806,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM10 - IL6R
Astro_Homeostatic,Astro_Homeostatic,ADAM10,NOTCH1,0.0,0.081471195378424,-0.081471195378424,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM10 - NOTCH1
Astro_Homeostatic,Astro_Homeostatic,ADAM10,NOTCH2,1.53411526946428,1.50681300655277,0.027302262911509834,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM10 - NOTCH2
Astro_Homeostatic,Astro_Homeostatic,ADAM10,NRCAM,0.705467566950044,0.829533325764447,-0.12406575881440307,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM10 - NRCAM
Astro_Homeostatic,Astro_Homeostatic,ADAM10,TSPAN12,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM10 - TSPAN12
Astro_Homeostatic,Astro_Homeostatic,ADAM10,TSPAN14,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM10 - TSPAN14
Astro_Homeostatic,Astro_Homeostatic,ADAM10,TSPAN15,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM10 - TSPAN15
Astro_Homeostatic,Astro_Homeostatic,ADAM10,TSPAN17,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM10 - TSPAN17
Astro_Homeostatic,Astro_Homeostatic,ADAM10,TSPAN5,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM10 - TSPAN5
Astro_Homeostatic,Astro_Homeostatic,ADAM12,ITGA9,0.0427634362832596,0.0,0.0427634362832596,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM12 - ITGA9
Astro_Homeostatic,Astro_Homeostatic,ADAM12,ITGB1,0.164745623572752,0.0649824300463853,0.09976319352636669,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM12 - ITGB1
Astro_Homeostatic,Astro_Homeostatic,ADAM12,SDC4,1.72850205212319,2.35858661267216,-0.63008456054897,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM12 - SDC4
Astro_Homeostatic,Astro_Homeostatic,ADAM15,ITGA9,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM15 - ITGA9
Astro_Homeostatic,Astro_Homeostatic,ADAM15,ITGAV,0.050606075279377,0.369625172486909,-0.319019097207532,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM15 - ITGAV
Astro_Homeostatic,Astro_Homeostatic,ADAM15,ITGB1,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM15 - ITGB1
Astro_Homeostatic,Astro_Homeostatic,ADAM17,ERBB4,1.3915572264747,1.43852761942334,-0.04697039294864003,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM17 - ERBB4
Astro_Homeostatic,Astro_Homeostatic,ADAM17,IL6R,0.217707453600843,0.425248354485674,-0.207540900884831,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM17 - IL6R
Astro_Homeostatic,Astro_Homeostatic,ADAM17,ITGB1,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM17 - ITGB1
Astro_Homeostatic,Astro_Homeostatic,ADAM17,NOTCH1,0.466164169095676,0.590078062664515,-0.12391389356883903,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM17 - NOTCH1
Astro_Homeostatic,Astro_Homeostatic,ADAM9,ITGA3,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM9 - ITGA3
Astro_Homeostatic,Astro_Homeostatic,ADAM9,ITGA6,0.0724873823022467,0.0970279694343418,-0.0245405871320951,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM9 - ITGA6
Astro_Homeostatic,Astro_Homeostatic,ADAM9,ITGAV,0.281466711802801,0.24232701004759,0.039139701755210976,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM9 - ITGAV
Astro_Homeostatic,Astro_Homeostatic,ADAM9,ITGB1,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM9 - ITGB1
Astro_Homeostatic,Astro_Homeostatic,ADAM9,ITGB5,0.412707039665497,0.397569258470988,0.015137781194508981,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADAM9 - ITGB5
Astro_Homeostatic,Astro_Homeostatic,ADGRB1,RTN4R,0.0,0.0455182428729742,-0.0455182428729742,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ADGRB1 - RTN4R
Astro_Homeostatic,Astro_Homeostatic,AFDN,EPHB2,0.0,0.0970285911207926,-0.0970285911207926,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,AFDN - EPHB2
Astro_Homeostatic,Astro_Homeostatic,AFDN,EPHB3,0.0,0.421248062058336,-0.421248062058336,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,AFDN - EPHB3
Astro_Homeostatic,Astro_Homeostatic,AFDN,EPHB6,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,AFDN - EPHB6
Astro_Homeostatic,Astro_Homeostatic,AGRN,DAG1,0.284098818229997,0.350889554505472,-0.066790736275475,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,AGRN - DAG1
Astro_Homeostatic,Astro_Homeostatic,AGRN,ITGB1,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,AGRN - ITGB1
Astro_Homeostatic,Astro_Homeostatic,AGRN,LRP1,1.04931758552395,0.632043047702167,0.41727453782178303,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,AGRN - LRP1
Astro_Homeostatic,Astro_Homeostatic,AGRN,LRP4,1.03511073803925,1.2680383224179,-0.23292758437865002,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,AGRN - LRP4
Astro_Homeostatic,Astro_Homeostatic,AGT,GRM7,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,AGT - GRM7
Astro_Homeostatic,Astro_Homeostatic,AGTRAP,RACK1,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,AGTRAP - RACK1
Astro_Homeostatic,Astro_Homeostatic,ALCAM,CHL1,0.0872732552327163,0.205799327363743,-0.11852607213102671,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ALCAM - CHL1
Astro_Homeostatic,Astro_Homeostatic,ALCAM,NRP1,0.29767293741804,0.81449532053811,-0.51682238312007,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ALCAM - NRP1
Astro_Homeostatic,Astro_Homeostatic,ANGPT1,ITGB1,0.229336084800361,0.0,0.229336084800361,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ANGPT1 - ITGB1
Astro_Homeostatic,Astro_Homeostatic,ANGPTL4,CDH11,1.40490710588687,1.36446444491099,0.04044266097588012,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ANGPTL4 - CDH11
Astro_Homeostatic,Astro_Homeostatic,ANGPTL4,SDC2,1.72979768009094,2.99396570052388,-1.26416802043294,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ANGPTL4 - SDC2
Astro_Homeostatic,Astro_Homeostatic,ANGPTL4,SDC3,1.23411867487122,1.1460154629545,0.08810321191671999,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ANGPTL4 - SDC3
Astro_Homeostatic,Astro_Homeostatic,ANGPTL4,SDC4,2.06992554470472,3.12151276377332,-1.0515872190686002,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ANGPTL4 - SDC4
Astro_Homeostatic,Astro_Homeostatic,ANOS1,FGFR1,1.73298113915364,2.09436426447827,-0.36138312532463,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ANOS1 - FGFR1
Astro_Homeostatic,Astro_Homeostatic,ANOS1,SDC2,1.73292214377472,3.13850737130881,-1.40558522753409,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ANOS1 - SDC2
Astro_Homeostatic,Astro_Homeostatic,APOD,LEPR,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APOD - LEPR
Astro_Homeostatic,Astro_Homeostatic,APOE,ABCA1,1.72585430936033,3.12597214963848,-1.4001178402781498,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APOE - ABCA1
Astro_Homeostatic,Astro_Homeostatic,APOE,LDLR,0.485408663836669,0.802178796590619,-0.31677013275395,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APOE - LDLR
Astro_Homeostatic,Astro_Homeostatic,APOE,LRP1,1.73681928089222,3.14540268515199,-1.40858340425977,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APOE - LRP1
Astro_Homeostatic,Astro_Homeostatic,APOE,LRP4,2.10984839960581,3.14590319740718,-1.0360547978013699,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APOE - LRP4
Astro_Homeostatic,Astro_Homeostatic,APOE,LRP5,1.73705569596154,2.47103586422992,-0.7339801682683802,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APOE - LRP5
Astro_Homeostatic,Astro_Homeostatic,APOE,LRP6,1.73699658978111,3.14570297866106,-1.4087063888799503,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APOE - LRP6
Astro_Homeostatic,Astro_Homeostatic,APOE,LRP8,1.43303716571977,1.96023178286554,-0.52719461714577,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APOE - LRP8
Astro_Homeostatic,Astro_Homeostatic,APOE,SCARB1,0.681710844874923,1.59719965678239,-0.9154888119074671,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APOE - SCARB1
Astro_Homeostatic,Astro_Homeostatic,APOE,SDC2,2.96319433426935,3.36251227056904,-0.3993179362996897,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APOE - SDC2
Astro_Homeostatic,Astro_Homeostatic,APOE,SORL1,1.72844317830673,3.07760948393184,-1.3491663056251102,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APOE - SORL1
Astro_Homeostatic,Astro_Homeostatic,APP,APLP1,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APP - APLP1
Astro_Homeostatic,Astro_Homeostatic,APP,APLP2,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APP - APLP2
Astro_Homeostatic,Astro_Homeostatic,APP,DCC,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APP - DCC
Astro_Homeostatic,Astro_Homeostatic,APP,GPC1,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APP - GPC1
Astro_Homeostatic,Astro_Homeostatic,APP,GRM7,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APP - GRM7
Astro_Homeostatic,Astro_Homeostatic,APP,LRP1,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APP - LRP1
Astro_Homeostatic,Astro_Homeostatic,APP,LRP10,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APP - LRP10
Astro_Homeostatic,Astro_Homeostatic,APP,LRP6,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APP - LRP6
Astro_Homeostatic,Astro_Homeostatic,APP,NCSTN,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APP - NCSTN
Astro_Homeostatic,Astro_Homeostatic,APP,NOTCH2,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APP - NOTCH2
Astro_Homeostatic,Astro_Homeostatic,APP,RPSA,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APP - RPSA
Astro_Homeostatic,Astro_Homeostatic,APP,TSPAN12,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APP - TSPAN12
Astro_Homeostatic,Astro_Homeostatic,APP,TSPAN15,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,APP - TSPAN15
Astro_Homeostatic,Astro_Homeostatic,ARF1,CHRM3,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ARF1 - CHRM3
Astro_Homeostatic,Astro_Homeostatic,ARF1,INSR,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ARF1 - INSR
Astro_Homeostatic,Astro_Homeostatic,ARF1,PLD2,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ARF1 - PLD2
Astro_Homeostatic,Astro_Homeostatic,ARPC5,LDLR,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,ARPC5 - LDLR
Astro_Homeostatic,Astro_Homeostatic,B2M,KLRD1,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,B2M - KLRD1
Astro_Homeostatic,Astro_Homeostatic,B2M,TFRC,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,B2M - TFRC
Astro_Homeostatic,Astro_Homeostatic,BCAN,EGFR,1.7691460949328,3.13332533281028,-1.36417923787748,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,BCAN - EGFR
Astro_Homeostatic,Astro_Homeostatic,BCAN,NRCAM,1.72997441654238,2.48864259329041,-0.7586681767480301,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,BCAN - NRCAM
Astro_Homeostatic,Astro_Homeostatic,BMP1,BMPR1A,0.471767801842699,0.487154551085212,-0.015386749242512987,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,BMP1 - BMPR1A
Astro_Homeostatic,Astro_Homeostatic,BMP1,BMPR1B,1.23229085575999,1.4551898271341,-0.22289897137410986,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,BMP1 - BMPR1B
Astro_Homeostatic,Astro_Homeostatic,BMP1,BMPR2,0.0746352279182313,0.0976679682929442,-0.02303274037471291,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,BMP1 - BMPR2
Astro_Homeostatic,Astro_Homeostatic,BMP7,ACTR2,0.81890301018098,0.998522990829615,-0.17961998064863505,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,BMP7 - ACTR2
Astro_Homeostatic,Astro_Homeostatic,BMP7,ACVR1B,0.190977997714021,0.521919734593776,-0.33094173687975503,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,BMP7 - ACVR1B
Astro_Homeostatic,Astro_Homeostatic,BMP7,ACVR1_ACVR2A,1.06635052432674,1.33439307982113,-0.26804255549439016,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,BMP7 - ACVR1/ACVR2A
Astro_Homeostatic,Astro_Homeostatic,BMP7,ACVR1_ACVR2B,0.87099027642291,1.12507168244335,-0.25408140602043994,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,BMP7 - ACVR1/ACVR2B
Astro_Homeostatic,Astro_Homeostatic,BMP7,ACVR1_BMPR2,1.73351216970274,2.02551537309984,-0.29200320339709984,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,BMP7 - ACVR1/BMPR2
Astro_Homeostatic,Astro_Homeostatic,BMP7,ACVR2A_BMPR1A,1.73392528326353,2.47500148845473,-0.7410762051911999,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,BMP7 - ACVR2A/BMPR1A
Astro_Homeostatic,Astro_Homeostatic,BMP7,ACVR2A_BMPR1B,2.28630180363785,3.14030403899905,-0.8540022353612002,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,BMP7 - ACVR2A/BMPR1B
Astro_Homeostatic,Astro_Homeostatic,BMP7,ACVR2B_BMPR1A,1.73374822497088,2.63322387887153,-0.8994756539006499,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,BMP7 - ACVR2B/BMPR1A
Astro_Homeostatic,Astro_Homeostatic,BMP7,ACVR2B_BMPR1B,2.34793251987399,3.14000449113199,-0.7920719712579998,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,BMP7 - ACVR2B/BMPR1B
Astro_Homeostatic,Astro_Homeostatic,BMP7,BMPR1A_BMPR2,1.7335711811141,2.69228740249191,-0.95871622137781,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,BMP7 - BMPR1A/BMPR2
Astro_Homeostatic,Astro_Homeostatic,BMP7,BMPR1B_BMPR2,2.42092396705022,3.13970498458092,-0.7187810175306999,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,BMP7 - BMPR1B/BMPR2
Astro_Homeostatic,Astro_Homeostatic,BMP7,PTPRK,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,BMP7 - PTPRK
Astro_Homeostatic,Astro_Homeostatic,C5,GRM7,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,C5 - GRM7
Astro_Homeostatic,Astro_Homeostatic,CADM3,CADM1,1.72685418832981,2.04870648388364,-0.3218522955538299,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CADM3 - CADM1
Astro_Homeostatic,Astro_Homeostatic,CALCB,ADCYAP1R1,0.584921810490882,0.753346583844922,-0.16842477335404005,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALCB - ADCYAP1R1
Astro_Homeostatic,Astro_Homeostatic,CALCB,PTH1R,0.0722201786155977,0.100224125637383,-0.02800394702178531,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALCB - PTH1R
Astro_Homeostatic,Astro_Homeostatic,CALCB,RAMP1,0.817896354503731,0.937881196352172,-0.11998484184844105,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALCB - RAMP1
Astro_Homeostatic,Astro_Homeostatic,CALCB,TSHR,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALCB - TSHR
Astro_Homeostatic,Astro_Homeostatic,CALM1,ADCYAP1R1,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM1 - ADCYAP1R1
Astro_Homeostatic,Astro_Homeostatic,CALM1,AQP1,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM1 - AQP1
Astro_Homeostatic,Astro_Homeostatic,CALM1,CACNA1C,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM1 - CACNA1C
Astro_Homeostatic,Astro_Homeostatic,CALM1,FAS,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM1 - FAS
Astro_Homeostatic,Astro_Homeostatic,CALM1,GRM3,0.138307303304527,0.290349474523167,-0.15204217121864,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM1 - GRM3
Astro_Homeostatic,Astro_Homeostatic,CALM1,GRM5,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM1 - GRM5
Astro_Homeostatic,Astro_Homeostatic,CALM1,GRM7,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM1 - GRM7
Astro_Homeostatic,Astro_Homeostatic,CALM1,INSR,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM1 - INSR
Astro_Homeostatic,Astro_Homeostatic,CALM1,KCNQ3,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM1 - KCNQ3
Astro_Homeostatic,Astro_Homeostatic,CALM1,KCNQ5,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM1 - KCNQ5
Astro_Homeostatic,Astro_Homeostatic,CALM1,MYLK,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM1 - MYLK
Astro_Homeostatic,Astro_Homeostatic,CALM1,PDE1A,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM1 - PDE1A
Astro_Homeostatic,Astro_Homeostatic,CALM1,PDE1C,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM1 - PDE1C
Astro_Homeostatic,Astro_Homeostatic,CALM1,PTPRA,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM1 - PTPRA
Astro_Homeostatic,Astro_Homeostatic,CALM1,RYR2,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM1 - RYR2
Astro_Homeostatic,Astro_Homeostatic,CALM3,ADCY8,0.491761650013408,0.141643501712205,0.350118148301203,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM3 - ADCY8
Astro_Homeostatic,Astro_Homeostatic,CALM3,AQP1,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM3 - AQP1
Astro_Homeostatic,Astro_Homeostatic,CALM3,AR,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM3 - AR
Astro_Homeostatic,Astro_Homeostatic,CALM3,CACNA1C,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM3 - CACNA1C
Astro_Homeostatic,Astro_Homeostatic,CALM3,EGFR,0.906261183077707,0.820491169494812,0.08577001358289493,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM3 - EGFR
Astro_Homeostatic,Astro_Homeostatic,CALM3,GRM5,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM3 - GRM5
Astro_Homeostatic,Astro_Homeostatic,CALM3,GRM7,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM3 - GRM7
Astro_Homeostatic,Astro_Homeostatic,CALM3,INSR,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM3 - INSR
Astro_Homeostatic,Astro_Homeostatic,CALM3,KCNQ3,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM3 - KCNQ3
Astro_Homeostatic,Astro_Homeostatic,CALM3,KCNQ5,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM3 - KCNQ5
Astro_Homeostatic,Astro_Homeostatic,CALM3,MYLK,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM3 - MYLK
Astro_Homeostatic,Astro_Homeostatic,CALM3,PDE1A,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM3 - PDE1A
Astro_Homeostatic,Astro_Homeostatic,CALM3,PDE1C,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM3 - PDE1C
Astro_Homeostatic,Astro_Homeostatic,CALM3,RYR2,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALM3 - RYR2
Astro_Homeostatic,Astro_Homeostatic,CALR,ITGA3,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALR - ITGA3
Astro_Homeostatic,Astro_Homeostatic,CALR,ITGAV,0.696737354280768,1.19535823776007,-0.498620883479302,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALR - ITGAV
Astro_Homeostatic,Astro_Homeostatic,CALR,LRP1,0.943877636880724,1.35988532138049,-0.416007684499766,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALR - LRP1
Astro_Homeostatic,Astro_Homeostatic,CALR,SCARF1,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALR - SCARF1
Astro_Homeostatic,Astro_Homeostatic,CALR,TSHR,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CALR - TSHR
Astro_Homeostatic,Astro_Homeostatic,CD47,SIRPA,0.480266726232171,0.955711264981756,-0.475444538749585,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CD47 - SIRPA
Astro_Homeostatic,Astro_Homeostatic,CD99,CD81,0.835424465367419,0.969002147999472,-0.13357768263205305,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CD99 - CD81
Astro_Homeostatic,Astro_Homeostatic,CD99,CD99L2,0.0656375906392048,0.19181268416212,-0.1261750935229152,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CD99 - CD99L2
Astro_Homeostatic,Astro_Homeostatic,CD99,PILRA,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CD99 - PILRA
Astro_Homeostatic,Astro_Homeostatic,CD99,PILRB,0.0,0.027036294154039,-0.027036294154039,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CD99 - PILRB
Astro_Homeostatic,Astro_Homeostatic,CLEC11A,ITGB1,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CLEC11A - ITGB1
Astro_Homeostatic,Astro_Homeostatic,CNTN1,NOTCH1,1.74671157107168,2.05457345188934,-0.3078618808176601,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CNTN1 - NOTCH1
Astro_Homeostatic,Astro_Homeostatic,CNTN1,NOTCH2,2.30109459390503,3.16187995271825,-0.8607853588132199,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CNTN1 - NOTCH2
Astro_Homeostatic,Astro_Homeostatic,CNTN1,NRCAM,1.74659283351645,2.41526301901599,-0.66867018549954,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CNTN1 - NRCAM
Astro_Homeostatic,Astro_Homeostatic,CNTN1,PTPRZ1,2.2024421447636,3.1620816686877,-0.9596395239241002,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CNTN1 - PTPRZ1
Astro_Homeostatic,Astro_Homeostatic,CNTN2,CNTN1,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CNTN2 - CNTN1
Astro_Homeostatic,Astro_Homeostatic,CNTN2,NRCAM,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CNTN2 - NRCAM
Astro_Homeostatic,Astro_Homeostatic,CNTN2,NRP1,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CNTN2 - NRP1
Astro_Homeostatic,Astro_Homeostatic,CNTN3,PTPRG,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CNTN3 - PTPRG
Astro_Homeostatic,Astro_Homeostatic,CNTN4,APLP1,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CNTN4 - APLP1
Astro_Homeostatic,Astro_Homeostatic,CNTN4,PTPRG,0.0,0.0,0.0,7441,10219,7441,10219,7441,Astrocyte,Astrocyte,CNTN4 - PTPRG
