rank_metric,library,ID,Description_clean,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,core_enrichment
distance_desc,local_GO_Reactome,Reactome_2022::Signaling By GPCR R-HSA-372790,Signaling by Gpcr,91,0.832057782761469,1.1954281329664405,8.742500902518435e-5,0.03633204886118528,0.03596735837126209,PTH1R/DGKB/GRM8/PDE7B/GRM3/TRPC3/P2RY14/PDE1C/CYSLTR2/PDE3A/GPER1/C1QTNF1/S1PR3/SSTR2/RGS5/EDNRA/PPP2R1B/GRK3/PTGDR2/DGKG/ADGRE2/RGS4/RGS6/MCF2L/TRPC6/CAMK2G
distance_desc,local_GO_Reactome,Reactome_2022::GPCR Ligand Binding R-HSA-500792,Gpcr Ligand Binding,51,0.8761697481214952,1.2486371422628952,1.0547381416416597e-4,0.03633204886118528,0.03596735837126209,PTH1R/GRM8/GRM3/P2RY14/CYSLTR2/GPER1/C1QTNF1/S1PR3/SSTR2/EDNRA/PTGDR2
distance_desc,local_GO_Reactome,Reactome_2022::GPCR Downstream Signaling R-HSA-388396,Gpcr Downstream Signaling,83,0.8341392423843871,1.1968191124465057,1.0998602077049027e-4,0.03633204886118528,0.03596735837126209,PTH1R/DGKB/GRM8/PDE7B/GRM3/TRPC3/P2RY14/PDE1C/CYSLTR2/PDE3A/GPER1/C1QTNF1/S1PR3/SSTR2/RGS5/EDNRA/PPP2R1B/GRK3/PTGDR2/DGKG/RGS4/RGS6/MCF2L/TRPC6/CAMK2G
distance_desc,local_GO_Reactome,Reactome_2022::Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,Class a/1 (Rhodopsin-Like Receptors),33,0.902162526169617,1.2741343070499396,1.8024793075911713e-4,0.044656424845571266,0.04420817670197294,P2RY14/CYSLTR2/GPER1/S1PR3/SSTR2/EDNRA/PTGDR2
distance_desc,local_GO_Reactome,"GO_Biological_Process_2023::Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)","Regulation of Synaptic Transmission, Glutamatergic",10,0.9709266593277158,1.3488012250443473,0.0011085827974714126,0.20259326462564337,0.2005596926348714,GRM8/GRM3/ATP1A2
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Regulation Of Neuron Differentiation (GO:0045664),Regulation of Neuron Differentiation,15,0.9500593680234232,1.330308272017703,0.0012265989785609085,0.20259326462564337,0.2005596926348714,CNTN4/HEYL
distance_desc,local_GO_Reactome,Reactome_2022::Signal Transduction R-HSA-162582,Signal Transduction,351,0.7478994103865568,1.0864433506765603,0.0016843468463837855,0.22915846362443087,0.22685823792869467,NOTCH3/PDGFRB/PTH1R/DGKB/GPC5/GRM8/PDE7B/GRM3/COL4A3/TRPC3/COL4A4/P2RY14/PAG1/PDE1C/CYSLTR2/PDE3A/GPER1/AXL/JAG1/C1QTNF1/S1PR3/ARHGAP42/HEYL/DYNC1I1/SSTR2/RGL3/BCL2/RGS5/PIP5K1B/MCAM/EDNRA/CNTN1/PPP2R1B/PGF/GRK3/SOX6/FLNA/PTGDR2/MYL9/ARHGAP6/FILIP1/PDGFA/DST/DGKG/FERMT2/CYBA/PDK4/ADGRE2/PCSK5/NRG2/DOCK11/COL4A1/SPRY1/MECOM/MAML3/RGS4/RGS6/COL4A2/MCF2L/TRPC6/ACTA2/CAMK2G
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Cell Junction Assembly (GO:0034329),Cell Junction Assembly,27,0.896600206864248,1.2625045138235906,0.002090411153419229,0.22915846362443087,0.22685823792869467,GJC1/CDH6/GJA4/ADGRL3
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Inorganic Cation Transmembrane Transport (GO:0098662),Inorganic Cation Transmembrane Transport,52,0.8345418956912958,1.1896120987575503,0.002164406109949927,0.22915846362443087,0.22685823792869467,SLC6A12/CACNA1C/TRPC3/SLC30A10/ABCC9/SLC6A1/SLC12A7/ATP1A2/SLC6A17/TRPC4/SLC6A13/KCNB1/SLC4A11/KCNJ8/KCNK3/SLC1A3/SLC8A1/TRPC6
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Monoatomic Cation Transmembrane Transport (GO:0098655),Monoatomic Cation Transmembrane Transport,51,0.838228081655237,1.1945661427896845,0.0023123962020628747,0.22915846362443087,0.22685823792869467,SLC6A12/CACNA1C/TRPC3/SLC30A10/ABCC9/SLC6A1/SLC12A7/ATP1A2/SLC6A17/TRPC4/SLC6A13/KCNB1/SLC4A11/KCNJ8/KCNK3/SLC1A3/SLC8A1/TRPC6
distance_desc,local_GO_Reactome,Reactome_2022::G Alpha (S) Signaling Events R-HSA-418555,g Alpha (s) Signaling Events,27,0.8850195362680756,1.2461977487918205,0.003978386999351746,0.34083029399913933,0.3374091391015963,PTH1R/PDE7B/CYSLTR2/PDE3A/GPER1/C1QTNF1/GRK3
distance_desc,local_GO_Reactome,Reactome_2022::Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,Anti-Inflammatory Response Favoring Leishmania Infection,25,0.8925994440863593,1.2558256373537822,0.00412710749544871,0.34083029399913933,0.3374091391015963,RHBDF2/PTH1R/CYSLTR2/C1QTNF1
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Regulation Of Secretion By Cell (GO:1903530),Regulation of Secretion by Cell,11,0.9504761615196893,1.3203435475230396,0.005054781188655233,0.38532985830441047,0.38146202978353666,RHBDF2
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::External Encapsulating Structure Organization (GO:0045229),External Encapsulating Structure Organization,35,0.846161286155129,1.1959756613303136,0.006729731105334449,0.4763688232418885,0.4715871721933614,COL4A3/COL5A3/SMOC2/COL24A1/ADAMTS9/ADAMTS4/COL5A2/MMP16/COL4A1/COL4A2/ADAMTS1/THSD4
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Cyclic-Nucleotide-Mediated Signaling (GO:0019935),Cyclic-Nucleotide-Mediated Signaling,14,0.9224550212532963,1.2875037510633869,0.008910599309047147,0.5600544324618444,0.5544327697216411,PDE7B/GUCY1B1/GUCY1A2/PDE3A/GUCY1A1
distance_desc,local_GO_Reactome,Reactome_2022::Leishmania Infection R-HSA-9658195,Leishmania Infection,40,0.8365762440620803,1.187413709556059,0.009042251180009597,0.5600544324618444,0.5544327697216411,RHBDF2/PTH1R/CYSLTR2/TXNIP/C1QTNF1
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649),Regulation of Sodium Ion Transmembrane Transporter Activity,10,0.9451481865223287,1.3129900385189366,0.010059578213676377,0.5651682438362241,0.5594952501517456,DMD
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Positive Regulation Of Synaptic Transmission (GO:0050806),Positive Regulation of Synaptic Transmission,10,0.9445199829269215,1.3121173446126337,0.010362116301848153,0.5651682438362241,0.5594952501517456,GPER1
distance_desc,local_GO_Reactome,Reactome_2022::ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,Adora2b Mediated Anti-Inflammatory Cytokine Production,19,0.8902639574837926,1.2464077800487523,0.010835718095750008,0.5651682438362241,0.5594952501517456,PTH1R/CYSLTR2/C1QTNF1
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263),Positive Regulation of Canonical Wnt Signaling Pathway,14,0.9185916734366091,1.28211153714396,0.01220520760354165,0.5833738169754664,0.5775180810676454,GPC5/DAAM2/SEMA5A
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Positive Regulation Of Wnt Signaling Pathway (GO:0030177),Positive Regulation of Wnt Signaling Pathway,18,0.9019084591596234,1.2618728708746991,0.013227014502429264,0.5833738169754664,0.5775180810676454,GPC5/DAAM2/SEMA5A
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Amino Acid Transport (GO:0006865),Amino Acid Transport,15,0.9050120580345525,1.2672313621662517,0.013403250433319988,0.5833738169754664,0.5775180810676454,SLC38A11/SLC6A12/SLC6A17
distance_desc,local_GO_Reactome,Reactome_2022::Peptide Ligand-Binding Receptors R-HSA-375276,Peptide Ligand-Binding Receptors,21,0.8831020866320639,1.2378567414198196,0.013539452866231814,0.5833738169754664,0.5775180810676454,GPER1/SSTR2/EDNRA
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Regulation Of Dendrite Development (GO:0050773),Regulation of Dendrite Development,10,0.9376930495144977,1.3026334396631607,0.014446391834875125,0.5965155961817187,0.5905279469343692,LZTS1
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Extracellular Structure Organization (GO:0043062),Extracellular Structure Organization,36,0.8389678730823583,1.1871449981086586,0.01847419289915788,0.6940696389288564,0.6871027707065634,COL4A3/COL5A3/SMOC2/COL24A1/ADAMTS9/ADAMTS4/COL5A2/MMP16/COL4A1/COL4A2/ADAMTS1/THSD4
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Action Potential (GO:0001508),Action Potential,10,0.9299338704088667,1.2918544686847964,0.01869834893029023,0.6940696389288564,0.6871027707065634,DMD/GPER1/KCNE4/KCNB1
distance_desc,local_GO_Reactome,Reactome_2022::G Alpha (I) Signaling Events R-HSA-418594,g Alpha (i) Signaling Events,44,0.8176021542976715,1.163148250126184,0.019074966632756044,0.6940696389288564,0.6871027707065634,GRM8/GRM3/P2RY14/PDE1C/GPER1/S1PR3/SSTR2/RGS5/PPP2R1B/PTGDR2/RGS4/RGS6/CAMK2G/PDE4B
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Cardiac Muscle Cell Action Potential Involved In Contraction (GO:0086002),Cardiac Muscle Cell Action Potential Involved in Contraction,10,0.9270812249901933,1.2878916033145242,0.019610443884972732,0.6940696389288564,0.6871027707065634,GJC1/CACNA1C/KCNE4
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Blood Circulation (GO:0008015),Blood Circulation,14,0.9048175982717389,1.262886563531583,0.0224240315779784,0.7226041666666667,0.7153508771929826,COL4A3/GUCY1B1/GUCY1A1
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339),Calcium-Dependent Cell-Cell Adhesion via Plasma Membrane Cell Adhesion Molecules,11,0.9214140110675683,1.279972179591781,0.024049345349869595,0.7226041666666667,0.7153508771929826,CDH6
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Chemical Synaptic Transmission (GO:0007268),Chemical Synaptic Transmission,41,0.8051770142488774,1.1445918902060848,0.025974025974025976,0.7226041666666667,0.7153508771929826,PDE7B/GRM3/SLC6A1/SLC12A7/LIN7A/GABRE/CACNB2/GRID2/KCNK3/CACNB4/SLC1A3/SHISA6/DTNA
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Carboxylic Acid Transmembrane Transport (GO:1905039),Carboxylic Acid Transmembrane Transport,14,0.8948619589196168,1.2489911185345182,0.026026026026026026,0.7226041666666667,0.7153508771929826,SLC38A11/SLC19A1/SLC6A13
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Regulation Of B Cell Proliferation (GO:0030888),Regulation of b Cell Proliferation,12,0.9048016918632409,1.258663292648194,0.026183282980866064,0.7226041666666667,0.7153508771929826,BCL2/CD38/TNFRSF21/MNDA
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Modulation Of Chemical Synaptic Transmission (GO:0050804),Modulation of Chemical Synaptic Transmission,27,0.8508129398184218,1.198031373087684,0.026584662742766402,0.7226041666666667,0.7153508771929826,GRM8/GRM3/ATP1A2
distance_desc,local_GO_Reactome,Reactome_2022::Muscle Contraction R-HSA-397014,Muscle Contraction,53,0.7920035798483218,1.1295085819427402,0.026973026973026972,0.7226041666666667,0.7153508771929826,CACNA1C/ABCC9/GUCY1B1/GUCY1A2/ATP1A2/DMD/GUCY1A1/KCNE4/ATP1B2/HIPK2/MYL9/CACNB2/TMOD1/KCNK3/TPM2/SLC8A1/ACTA2/CAMK2G
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Potassium Ion Transmembrane Transport (GO:0071805),Potassium Ion Transmembrane Transport,27,0.8498032705572007,1.1966096558161492,0.02808660553727394,0.7226041666666667,0.7153508771929826,ABCC9/SLC12A7/ATP1A2/KCNE4/ATP1B2/KCNB1/KCNJ8/KCNK3/SLC1A3
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Potassium Ion Transport (GO:0006813),Potassium Ion Transport,28,0.8384466485335668,1.181708768109892,0.028971028971028972,0.7226041666666667,0.7153508771929826,ABCC9/SLC12A7/ATP1A2/KCNB1/KCNAB1/KCNJ8/KCNK3/SLC1A3
distance_desc,local_GO_Reactome,Reactome_2022::G Alpha (Q) Signaling Events R-HSA-416476,g Alpha (q) Signaling Events,28,0.838124349152578,1.1812545185698204,0.028971028971028972,0.7226041666666667,0.7153508771929826,DGKB/TRPC3/CYSLTR2/RGS5/EDNRA/DGKG/RGS4/TRPC6
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Cell-Cell Junction Organization (GO:0045216),Cell-Cell Junction Organization,18,0.869143588845136,1.2160310777883987,0.030969030969030968,0.7226041666666667,0.7153508771929826,GJC1/CDH6/GJA4/CSF1R
distance_desc,local_GO_Reactome,Reactome_2022::Collagen Chain Trimerization R-HSA-8948216,Collagen Chain Trimerization,19,0.8682342823875581,1.2155652886718138,0.030969030969030968,0.7226041666666667,0.7153508771929826,COL4A3/COL4A4/COL5A3/COL24A1/COL5A2/COL4A1/COL4A2
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Positive Regulation Of Chemotaxis (GO:0050921),Positive Regulation of Chemotaxis,16,0.8799786558755843,1.2314480453856798,0.03196803196803197,0.7226041666666667,0.7153508771929826,PDGFRB/SEMA5A/CNTN1/SMOC2
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Sodium Ion Transmembrane Transport (GO:0035725),Sodium Ion Transmembrane Transport,18,0.8680117759390958,1.214447542356911,0.03196803196803197,0.7226041666666667,0.7153508771929826,SLC6A12/SLC6A1/ATP1A2/SLC6A17/SLC6A13/ATP1B2
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Axon Development (GO:0061564),Axon Development,15,0.8851626513127709,1.239437488598575,0.03203203203203203,0.7226041666666667,0.7153508771929826,CNTN4/SEMA5A/DSCAML1
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Second-Messenger-Mediated Signaling (GO:0019932),Second-Messenger-Mediated Signaling,19,0.8621733367117846,1.2070797043894979,0.03396603396603397,0.7226041666666667,0.7153508771929826,PLCE1/GUCY1B1/GUCY1A1/PTGDR2/NCALD/RCAN2
distance_desc,local_GO_Reactome,Reactome_2022::Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814,Collagen Biosynthesis and Modifying Enzymes,28,0.831479761337832,1.1718896201652593,0.03396603396603397,0.7226041666666667,0.7153508771929826,COL4A3/COL4A4/COL5A3/COL24A1/COL5A2/COL4A1/COL4A2
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),Positive Regulation of Cellular Biosynthetic Process,32,0.8344201681232648,1.1768068828292089,0.034112143947708874,0.7226041666666667,0.7153508771929826,PDGFRB/PTH1R/SMOC2/PRR16
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),Adenylate Cyclase-Modulating g Protein-Coupled Receptor Signaling Pathway,30,0.8274290858145257,1.1666852266790355,0.03496503496503497,0.7226041666666667,0.7153508771929826,PTH1R/GRM8/GPER1/ADGRL3/ADGRD1/ADGRB3/ADGRE2
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),Positive Regulation of Macromolecule Biosynthetic Process,20,0.8569343391150871,1.1997592348137522,0.035,0.7226041666666667,0.7153508771929826,PDGFRB/SMOC2/PRR16
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279),Regulation of Release of Sequestered Calcium Ion into Cytosol,12,0.910494491838152,1.2665825067978203,0.03742998287709222,0.7403330876347192,0.732901840432905,DMD/GPER1
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Positive Regulation Of Secretion By Cell (GO:1903532),Positive Regulation of Secretion by Cell,15,0.8750104805439766,1.2252220435356402,0.04004004004004004,0.7403330876347192,0.732901840432905,GPER1/TTN/KCNB1/FRMD4A
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Positive Regulation Of DNA Biosynthetic Process (GO:2000573),Positive Regulation of Dna Biosynthetic Process,12,0.8950283413831122,1.2450676532874942,0.04028197381671702,0.7403330876347192,0.732901840432905,PDGFRB/SMOC2
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Sodium Ion Transport (GO:0006814),Sodium Ion Transport,21,0.8498744351432349,1.1912810702492767,0.041,0.7403330876347192,0.732901840432905,SLC6A12/SLC6A1/ATP1A2/SLC6A17/SLC6A13/SLC4A11
distance_desc,local_GO_Reactome,Reactome_2022::Integration Of Energy Metabolism R-HSA-163685,Integration of Energy Metabolism,20,0.8499678366640359,1.1900057154733645,0.042,0.7403330876347192,0.732901840432905,CACNA1C/CYSLTR2/KCNB1/PPP2R1B/CACNB2
distance_desc,local_GO_Reactome,Reactome_2022::Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090,Assembly of Collagen Fibrils and Other Multimeric Structures,21,0.8483063260608442,1.1890830294697312,0.042,0.7403330876347192,0.732901840432905,COL4A3/COL4A4/COL5A3/COL24A1/DST/COL5A2/COL4A1/COL4A2
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Regulation Of Cation Channel Activity (GO:2001257),Regulation of Cation Channel Activity,17,0.8640089202684537,1.2071135406022995,0.04295704295704296,0.7403330876347192,0.732901840432905,DMD/EDNRA/STAC/KCNAB1/CACNB2/CACNB4
distance_desc,local_GO_Reactome,Reactome_2022::Collagen Formation R-HSA-1474290,Collagen Formation,34,0.8115507739156026,1.1473074318707746,0.04295704295704296,0.7403330876347192,0.732901840432905,COL4A3/COL4A4/COL5A3/COL24A1/DST/COL5A2/COL4A1/COL4A2
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Intracellular Calcium Ion Homeostasis (GO:0006874),Intracellular Calcium Ion Homeostasis,29,0.8204403726973178,1.1565593362006916,0.04495504495504495,0.7403330876347192,0.732901840432905,PTH1R/TRPC3/GPER1/BCL2/TRPC4/EDNRA
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Calcium-Mediated Signaling (GO:0019722),Calcium-Mediated Signaling,21,0.8454997552918752,1.185149019348784,0.046,0.7403330876347192,0.732901840432905,PLCE1/CACNA1C/PTGDR2/NCALD/RCAN2/SLC8A1
distance_desc,local_GO_Reactome,Reactome_2022::Cardiac Conduction R-HSA-5576891,Cardiac Conduction,30,0.8203734311162038,1.1567366664432333,0.04695304695304695,0.7403330876347192,0.732901840432905,CACNA1C/ABCC9/ATP1A2/KCNE4/ATP1B2/HIPK2/CACNB2/KCNK3/SLC8A1/CAMK2G
distance_desc,local_GO_Reactome,Reactome_2022::Diseases Associated With Glycosaminoglycan Metabolism R-HSA-3560782,Diseases Associated with Glycosaminoglycan Metabolism,16,0.8602971167605645,1.20390556726812,0.05094905094905095,0.7403330876347192,0.732901840432905,GPC5/BGN/PRELP
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Cellular Response To Oxygen-Containing Compound (GO:1901701),Cellular Response to Oxygen-Containing Compound,71,0.7718858352416562,1.104908614083313,0.05094905094905095,0.7403330876347192,0.732901840432905,GUCY1B1/PDE3A/GPER1/AXL/TESC/SSTR2/GSTP1/PDK4/PPM1E/NR4A3/PID1/PDE4B/CACNA1H
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Anterograde Trans-Synaptic Signaling (GO:0098916),Anterograde Trans-Synaptic Signaling,26,0.8276175186451572,1.1654271190834538,0.05194805194805195,0.7403330876347192,0.732901840432905,PDE7B/GRM3/SLC6A1/SLC12A7/CACNB2/KCNK3/CACNB4/SLC1A3/DTNA
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Artery Morphogenesis (GO:0048844),Artery Morphogenesis,10,0.8991868217517529,1.2491409882207531,0.05358948432760364,0.7403330876347192,0.732901840432905,PDGFRB/TBX2/JAG1
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Protein Polyubiquitination (GO:0000209),Protein Polyubiquitination,12,0.8817514299886399,1.2265982348920093,0.054380664652567974,0.7403330876347192,0.732901840432905,RNF152/BCL2
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Sensory Perception Of Light Stimulus (GO:0050953),Sensory Perception of Light Stimulus,13,0.8748094724816263,1.2189399453235499,0.056112224448897796,0.7403330876347192,0.732901840432905,GRM8/POU6F2
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Inorganic Anion Transmembrane Transport (GO:0098661),Inorganic Anion Transmembrane Transport,16,0.8551010745465697,1.1966341908711564,0.057942057942057944,0.7403330876347192,0.732901840432905,SLC6A1/SLC12A7/ANO3/GABRE/ANO2/SLC1A3
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Activation Of GTPase Activity (GO:0090630),Activation of Gtpase Activity,11,0.8858796224525467,1.2306099729184388,0.05835010060362173,0.7403330876347192,0.732901840432905,ARHGAP42/AGAP2
distance_desc,local_GO_Reactome,Reactome_2022::Signaling By PDGF R-HSA-186797,Signaling by Pdgf,15,0.8620651197533227,1.2070954704774859,0.05905905905905906,0.7403330876347192,0.732901840432905,PDGFRB/COL4A3/COL4A4/PDGFA/COL4A1/COL4A2
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Regulation Of Platelet Activation (GO:0010543),Regulation of Platelet Activation,10,0.8941730277410935,1.2421758776856484,0.05965621840242669,0.7403330876347192,0.732901840432905,C1QTNF1/FLNA/PDGFA
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Water-Soluble Vitamin Metabolic Process (GO:0006767),Water-Soluble Vitamin Metabolic Process,10,0.8936309202676798,1.2414227876172879,0.05965621840242669,0.7403330876347192,0.732901840432905,SLC19A1
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Cell Chemotaxis (GO:0060326),Cell Chemotaxis,15,0.8612973111880574,1.2060203565213723,0.06006006006006006,0.7403330876347192,0.732901840432905,PDGFRB/SEMA5A
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Cellular Response To Lipid (GO:0071396),Cellular Response to Lipid,48,0.7831276694171727,1.1138023658689653,0.060939060939060936,0.7403330876347192,0.732901840432905,ATP1A2/GPER1/AXL/TESC/SSTR2/TFPI/GSTP1/PDK4/PPM1E/PID1/PDE4B
distance_desc,local_GO_Reactome,Reactome_2022::Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091,Heparan Sulfate/Heparin (Hs-Gag) Metabolism,17,0.8519079737607222,1.1902072147057474,0.061938061938061936,0.7403330876347192,0.732901840432905,GPC5/BGN
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Vitamin Transport (GO:0051180),Vitamin Transport,12,0.8777832286715167,1.2210780978491445,0.06243705941591138,0.7403330876347192,0.732901840432905,SLC19A1
distance_desc,local_GO_Reactome,Reactome_2022::Class B/2 (Secretin Family Receptors) R-HSA-373080,Class b/2 (Secretin Family Receptors),17,0.8505678519005303,1.1883349200968072,0.06293706293706294,0.7403330876347192,0.732901840432905,PTH1R/CYSLTR2/C1QTNF1/ADGRE2
distance_desc,local_GO_Reactome,Reactome_2022::RAC3 GTPase Cycle R-HSA-9013423,Rac3 Gtpase Cycle,15,0.8597150617137396,1.203804832276335,0.06306306306306306,0.7403330876347192,0.732901840432905,JAG1/ARHGAP42/MCAM/ARHGAP6/FERMT2/CYBA
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Cardiac Ventricle Morphogenesis (GO:0003208),Cardiac Ventricle Morphogenesis,10,0.8908590186487004,1.2375720906944425,0.06370070778564206,0.7403330876347192,0.732901840432905,JAG1/HEYL/CPE
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Response To Calcium Ion (GO:0051592),Response to Calcium Ion,14,0.8640407294683811,1.2059728167023738,0.06406406406406406,0.7403330876347192,0.732901840432905,TRPC3/TTN
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Monoatomic Anion Transmembrane Transport (GO:0098656),Monoatomic Anion Transmembrane Transport,15,0.859191374954852,1.2030715467041464,0.06406406406406406,0.7403330876347192,0.732901840432905,SLC6A1/SLC12A7/ANO3/GABRE/ANO2/SLC1A3
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961),Positive Regulation of Cytokine-Mediated Signaling Pathway,10,0.8905985593006288,1.2372102632748552,0.06471183013144591,0.7403330876347192,0.732901840432905,AXL
distance_desc,local_GO_Reactome,Reactome_2022::Infectious Disease R-HSA-5663205,Infectious Disease,104,0.7500695730674024,1.078798941527575,0.06493506493506493,0.7403330876347192,0.732901840432905,RHBDF2/PTH1R/GPC5/SGIP1/ATP1A2/CYSLTR2/TXNIP/C1QTNF1/DYNC1I1/MAP2K6/ATP1B2/CEBPD/CYBA
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Calcium Ion Transmembrane Transport (GO:0070588),Calcium Ion Transmembrane Transport,20,0.8379787654575135,1.173220300021676,0.065,0.7403330876347192,0.732901840432905,CACNA1C/TRPC3/TRPC4/SLC8A1/TRPC6
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),Positive Regulation of Smooth Muscle Cell Proliferation,15,0.8578284064716857,1.2011630678146346,0.06606606606606606,0.7403330876347192,0.732901840432905,PDGFRB/NR4A3
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Chloride Transport (GO:0006821),Chloride Transport,20,0.8359401878152248,1.170366169616835,0.067,0.7403330876347192,0.732901840432905,SLC6A1/SLC12A7/ANO3/GABRE/ANO2/SLC1A3
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Adherens Junction Organization (GO:0034332),Adherens Junction Organization,12,0.8736673510956662,1.2153525293976877,0.06747230614300101,0.7403330876347192,0.732901840432905,CDH6/JAM3/FERMT2
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Carboxylic Acid Transport (GO:0046942),Carboxylic Acid Transport,22,0.8333051093053038,1.1679045270876915,0.068,0.7403330876347192,0.732901840432905,SLC6A12/SLC6A13
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058),Regulation of Epidermal Growth Factor Receptor Signaling Pathway,10,0.887213915185104,1.2325083508435701,0.06976744186046512,0.7403330876347192,0.732901840432905,RHBDF2/GPER1
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Inorganic Cation Import Across Plasma Membrane (GO:0098659),Inorganic Cation Import Across Plasma Membrane,23,0.8268834228401856,1.1610951814956092,0.07,0.7403330876347192,0.732901840432905,CACNA1C/ABCC9/SLC6A1/SLC12A7/ATP1A2/ATP1B2/KCNJ8
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Cellular Response To Organic Cyclic Compound (GO:0071407),Cellular Response to Organic Cyclic Compound,41,0.7860585324813698,1.117414190399843,0.07092907092907093,0.7403330876347192,0.732901840432905,ATP1A2/PDE3A/GPER1/SSTR2/TFPI
distance_desc,local_GO_Reactome,GO_Biological_Process_2023::Neuron Projection Guidance (GO:0097485),Neuron Projection Guidance,41,0.7855881027200892,1.1167454553513447,0.07092907092907093,0.7403330876347192,0.732901840432905,NOTCH3/CNTN4/UNC5C/SEMA5A/CNTN1/CNTN6/KIF5C/DSCAML1/EFNA5/SEMA6D
