"logFC","logCPM","F","PValue","FDR","Nhood","Subtype","model","compartment"
-0.0915389960168747,14.3757308606954,0.040593059506088,0.890218501141707,0.966796436723789,1,"Pericyte","cohort_adjusted","Cerebrovascular"
0.155758776012596,14.6341119515308,0.144330818415838,0.70401954313163,0.900545228475901,2,"Venous","cohort_adjusted","Cerebrovascular"
0.816198628239959,14.2904497706249,3.19060130723903,0.101043905043537,0.658360004724852,3,"Pericyte","cohort_adjusted","Cerebrovascular"
0.49513348437279,14.4250528580891,1.24526418584452,0.264480684660643,0.759495370036452,4,"Pericyte","cohort_adjusted","Cerebrovascular"
0.532488786401167,14.48647651866,1.61110648105832,0.216677902652972,0.725930468677242,5,"Venous","cohort_adjusted","Cerebrovascular"
1.0131470119725,14.3818904353955,4.99667064082499,0.0254139692419624,0.370785973937296,6,"Pericyte","cohort_adjusted","Cerebrovascular"
0.412434361505185,14.4682347194332,0.9815672591382,0.321831635451294,0.812624879514516,7,"Venous","cohort_adjusted","Cerebrovascular"
0.479071681208696,14.4485068101071,1.28852652570929,0.256341750493053,0.759495370036452,8,"Capillary","cohort_adjusted","Cerebrovascular"
-0.0538936651903071,14.6057317603866,0.0173795955709307,0.895119569461262,0.966920604444786,9,"Venous","cohort_adjusted","Cerebrovascular"
-0.00286852373470784,14.5160194535489,5.81953272238409e-05,0.993913451391587,0.994811549597485,10,"Venous","cohort_adjusted","Cerebrovascular"
-1.47957418555878,14.8043349728546,8.35061075386922,0.0038623033842201,0.0975231604515576,11,"SMC","cohort_adjusted","Cerebrovascular"
0.847625083766518,14.4477782312086,3.93598766486953,0.047285531989948,0.43416715736225,12,"Capillary","cohort_adjusted","Cerebrovascular"
-0.263927112094167,15.0221665625433,0.462804596620619,0.496328931402822,0.838314170466813,13,"Venous","cohort_adjusted","Cerebrovascular"
-2.0737252434462,14.4128818301474,2.54117634653814,0.171794468752699,0.677787537902455,14,"SMC","cohort_adjusted","Cerebrovascular"
-0.00452914882340453,14.3110024119562,0.00271853259368286,0.958418345262876,0.982743683975132,15,"Pericyte","cohort_adjusted","Cerebrovascular"
0.427358019525825,14.5972985547373,1.08385953709399,0.297856179101853,0.791670370770715,16,"Capillary","cohort_adjusted","Cerebrovascular"
-0.0262319414488637,14.5793109839463,0.00324707976562461,0.954559538953391,0.982743683975132,17,"Capillary","cohort_adjusted","Cerebrovascular"
0.264947576033289,14.6189575817465,0.426325717707623,0.513809573850808,0.840905655637169,18,"Pericyte","cohort_adjusted","Cerebrovascular"
-0.650194818257092,14.5197380443782,2.58444784753233,0.10794365597563,0.658360004724852,19,"Pericyte","cohort_adjusted","Cerebrovascular"
0.488117686417129,14.3787368743569,1.19119906281357,0.275109164670736,0.761260976212175,20,"Venous","cohort_adjusted","Cerebrovascular"
0.492542548499883,14.48436457646,1.42668396363621,0.232329372054236,0.725930468677242,21,"Capillary","cohort_adjusted","Cerebrovascular"
-0.398095526041833,14.7490101387098,1.00794024326114,0.315416513669759,0.812624879514516,22,"Venous","cohort_adjusted","Cerebrovascular"
0.236191547324848,14.4386902107588,0.297676916596153,0.585352340164383,0.869420387597098,23,"Pericyte","cohort_adjusted","Cerebrovascular"
1.10008117145495,14.3430306566805,5.784532122016,0.0161824503178003,0.326885496419566,24,"Pericyte","cohort_adjusted","Cerebrovascular"
-0.691299333364822,14.5375757946643,2.8811303068516,0.0896483440124262,0.648699465454163,25,"Capillary","cohort_adjusted","Cerebrovascular"
0.539402988314999,14.6901517928999,1.85228185425603,0.173543123883406,0.677787537902455,26,"Capillary","cohort_adjusted","Cerebrovascular"
0.254246741206314,14.6640045914756,0.421504239879265,0.516199511381233,0.840905655637169,27,"Capillary","cohort_adjusted","Cerebrovascular"
-2.43430721103179,14.5103016699014,23.3314274102098,1.3799452167532e-06,0.000278748933784147,28,"SMC","cohort_adjusted","Cerebrovascular"
