"logFC","logCPM","F","PValue","FDR","Nhood","Subtype","model","compartment"
-0.232271245101328,14.4958805784118,0.254712981657635,0.613789693706473,0.962144336358542,1,"Pericyte","D1_APOE_sex_adjusted","Cerebrovascular"
0.411709455496081,14.8048661353505,0.983461584475777,0.321369930368764,0.862452794200228,2,"Venous","D1_APOE_sex_adjusted","Cerebrovascular"
0.935762182384635,14.4260612122492,3.99861023796629,0.0690877629078979,0.701912787569834,3,"Pericyte","D1_APOE_sex_adjusted","Cerebrovascular"
0.513836861457414,14.6302016159624,1.35613235026733,0.24423697201359,0.862452794200228,4,"Pericyte","D1_APOE_sex_adjusted","Cerebrovascular"
0.968920515072878,14.5922197342066,4.59071258782329,0.0321699644146373,0.536553387407494,5,"Venous","D1_APOE_sex_adjusted","Cerebrovascular"
1.04385987869459,14.5830842784963,5.17018782364684,0.0229990496374507,0.536553387407494,6,"Pericyte","D1_APOE_sex_adjusted","Cerebrovascular"
0.532067042995969,14.5774361396977,1.41546219582598,0.234180286658921,0.862452794200228,7,"Venous","D1_APOE_sex_adjusted","Cerebrovascular"
0.19527440220563,14.5816615037195,0.19607213802872,0.659174360117311,0.973107009328185,8,"Capillary","D1_APOE_sex_adjusted","Cerebrovascular"
0.0970915062630014,14.7593203827282,0.059204149082009,0.807763307808504,1,9,"Venous","D1_APOE_sex_adjusted","Cerebrovascular"
0.0636528098796402,14.6172038264533,0.0233796403181772,0.878477079925088,1,10,"Venous","D1_APOE_sex_adjusted","Cerebrovascular"
-0.574720912861452,14.4489597803519,1.48271279198536,0.271740037292531,0.862452794200228,11,"SMC","D1_APOE_sex_adjusted","Cerebrovascular"
0.678905420631682,14.6141816502577,2.37240739839458,0.123528439935956,0.862452794200228,12,"Capillary","D1_APOE_sex_adjusted","Cerebrovascular"
-0.0459119080135658,15.2030421666764,0.0166834108181392,0.897230285498364,1,13,"Venous","D1_APOE_sex_adjusted","Cerebrovascular"
-5.37977266055413e-18,14.2246904290114,0,1,1,14,"SMC","D1_APOE_sex_adjusted","Cerebrovascular"
0.348617388692799,14.446652846761,0.526975685599454,0.5237735659835,0.922094664548926,15,"Pericyte","D1_APOE_sex_adjusted","Cerebrovascular"
0.492333467672003,14.7313614519243,1.2982065299471,0.254568654300795,0.862452794200228,16,"Capillary","D1_APOE_sex_adjusted","Cerebrovascular"
-0.26097233450349,14.7006459821032,0.378358457833709,0.538497214782236,0.922094664548926,17,"Capillary","D1_APOE_sex_adjusted","Cerebrovascular"
0.393382014119501,14.774978875099,0.903612141823036,0.341838216066476,0.862452794200228,18,"Pericyte","D1_APOE_sex_adjusted","Cerebrovascular"
-0.573970486507009,14.6133340403798,1.80009082890812,0.179732293598837,0.862452794200228,19,"Pericyte","D1_APOE_sex_adjusted","Cerebrovascular"
0.595420784573211,14.4404092502909,1.63203788159052,0.201451375488489,0.862452794200228,20,"Venous","D1_APOE_sex_adjusted","Cerebrovascular"
0.491029987863717,14.6203396307083,1.23521817203923,0.26642161813892,0.862452794200228,21,"Capillary","D1_APOE_sex_adjusted","Cerebrovascular"
-0.472706525064646,14.8811746691929,1.46952041139288,0.225450311917191,0.862452794200228,22,"Venous","D1_APOE_sex_adjusted","Cerebrovascular"
0.0485541593259299,14.5502003765285,0.0112858287812255,0.931533489015961,1,23,"Pericyte","D1_APOE_sex_adjusted","Cerebrovascular"
1.13843820055938,14.5350244476612,5.68536157266992,0.0171257362608372,0.536553387407494,24,"Pericyte","D1_APOE_sex_adjusted","Cerebrovascular"
-0.476205302791716,14.6790013184112,1.24140975514844,0.265226586497291,0.862452794200228,25,"Capillary","D1_APOE_sex_adjusted","Cerebrovascular"
0.538570637540856,14.810035320286,1.66822742271627,0.196526284114011,0.862452794200228,26,"Capillary","D1_APOE_sex_adjusted","Cerebrovascular"
0.0484035911011448,14.8042639810935,0.0143086785046167,0.904787483912025,1,27,"Capillary","D1_APOE_sex_adjusted","Cerebrovascular"
-1.53881003470556,14.358355740495,11.4765620725067,0.00583109051382883,0.536553387407494,28,"SMC","D1_APOE_sex_adjusted","Cerebrovascular"
0.104112539568509,14.8365762888611,0.0719614432332192,0.788507630484045,1,29,"Pericyte","D1_APOE_sex_adjusted","Cerebrovascular"
0.383246843805694,14.6048840168498,0.762919169347532,0.382437707114014,0.862452794200228,30,"Capillary","D1_APOE_sex_adjusted","Cerebrovascular"
0.949669839865901,14.6341676136066,4.4174872506252,0.0355975894920647,0.536553387407494,31,"Capillary","D1_APOE_sex_adjusted","Cerebrovascular"
0.200290373268031,14.7059689795084,0.199458274668717,0.655168237538904,0.973107009328185,32,"Capillary","D1_APOE_sex_adjusted","Cerebrovascular"
0.424919090981046,14.6385279292044,0.927170814269707,0.335622690732317,0.862452794200228,33,"Capillary","D1_APOE_sex_adjusted","Cerebrovascular"
-0.0220085187606145,14.778147616221,0.003374084963309,0.953680602109769,1,34,"Capillary","D1_APOE_sex_adjusted","Cerebrovascular"
-0.366827542856414,14.5623440119358,0.670400692369637,0.41293165454553,0.862452794200228,35,"Capillary","D1_APOE_sex_adjusted","Cerebrovascular"
-0.46232876441478,14.5488960841821,1.03731517760827,0.308471607122827,0.862452794200228,36,"Venous","D1_APOE_sex_adjusted","Cerebrovascular"
-0.035879245637629,14.5965360480836,0.00648466846977999,0.939630937739606,1,37,"Capillary","D1_APOE_sex_adjusted","Cerebrovascular"
0.557388882096662,14.4002860760755,1.50328419823759,0.275174586356244,0.862452794200228,38,"Pericyte","D1_APOE_sex_adjusted","Cerebrovascular"
0.209169330046791,14.7934434093028,0.253777780687427,0.614438709852732,0.962144336358542,39,"Capillary","D1_APOE_sex_adjusted","Cerebrovascular"
-0.575652426356432,14.8002126709642,1.95834166001314,0.161722123656394,0.862452794200228,40,"Capillary","D1_APOE_sex_adjusted","Cerebrovascular"
0.820455622006038,14.6632167214641,3.46532542480139,0.062697794819026,0.701912787569834,41,"Pericyte","D1_APOE_sex_adjusted","Cerebrovascular"
0.0155012338236504,14.7258748291175,0.00145371832839663,0.969586668116305,1,42,"Pericyte","D1_APOE_sex_adjusted","Cerebrovascular"
-0.0642071874945801,14.7457457424648,0.0163328927037366,0.898309683140468,1,43,"Pericyte","D1_APOE_sex_adjusted","Cerebrovascular"
0.0589841355070315,14.6242677174775,0.0176043999028851,0.894447913433907,1,44,"Pericyte","D1_APOE_sex_adjusted","Cerebrovascular"
-0.0240825535035276,14.6235608434231,0.00270061377559069,0.958555694147266,1,45,"Venous","D1_APOE_sex_adjusted","Cerebrovascular"
-0.0610920254165737,14.8373514804853,0.0221607347198578,0.881663333864707,1,46,"Pericyte","D1_APOE_sex_adjusted","Cerebrovascular"
