source,target,ligand,receptor,communication_strength_AD,communication_strength_CN,delta_AD_vs_CN,source_n_AD,source_n_CN,target_n_AD,target_n_CN,min_group_cell_count,source_family,target_family,lr_pair
Astro_Homeostatic,CapEC_ActHigh,FGF2,SDC3,1.66280115023302,0.823615566066218,0.839185584166802,7441,10219,134,124,124,Astrocyte,Vascular,FGF2 - SDC3
Astro_Homeostatic,CapEC_ActHigh,FN1,PLAUR,0.0590502014628799,0.0,0.0590502014628799,7441,10219,134,124,124,Astrocyte,Vascular,FN1 - PLAUR
Astro_Homeostatic,CapEC_ActHigh,FN1,ROBO4,0.821693110027418,0.660732131639162,0.1609609783882559,7441,10219,134,124,124,Astrocyte,Vascular,FN1 - ROBO4
Astro_Homeostatic,CapEC_ActHigh,FSTL5,CEACAM19,0.309034573176929,0.0228501385455167,0.2861844346314123,7441,10219,134,124,124,Astrocyte,Vascular,FSTL5 - CEACAM19
Astro_Homeostatic,CapEC_ActHigh,GRN,TNFRSF1A,0.215565166015254,0.091601472786096,0.123963693229158,7441,10219,134,124,124,Astrocyte,Vascular,GRN - TNFRSF1A
Astro_Homeostatic,CapEC_ActHigh,HMGB1,THBD,1.16863057878634,0.957208844815379,0.2114217339709609,7441,10219,134,124,124,Astrocyte,Vascular,HMGB1 - THBD
Astro_Homeostatic,CapEC_ActHigh,INHBB,SMAD3,0.620723420463144,0.525386173172769,0.0953372472903749,7441,10219,134,124,124,Astrocyte,Vascular,INHBB - SMAD3
Astro_Homeostatic,CapEC_ActHigh,JAG1,NOTCH4,0.53981442050584,0.505958106299214,0.033856314206626,7441,10219,134,124,124,Astrocyte,Vascular,JAG1 - NOTCH4
Astro_Homeostatic,CapEC_ActHigh,JAM3,ITGB1,0.33487968944758,0.281534479052731,0.053345210394849,7441,10219,134,124,124,Astrocyte,Vascular,JAM3 - ITGB1
Astro_Homeostatic,CapEC_ActHigh,LAMA1,DAG1,1.00241681431915,0.935829542187925,0.066587272131225,7441,10219,134,124,124,Astrocyte,Vascular,LAMA1 - DAG1
Astro_Homeostatic,CapEC_ActHigh,LAMA4,DAG1,0.146200305077342,0.0199531001808651,0.1262472048964769,7441,10219,134,124,124,Astrocyte,Vascular,LAMA4 - DAG1
Astro_Homeostatic,CapEC_ActHigh,LAMA5,BCAM,0.888874052074318,0.805109307232801,0.0837647448415169,7441,10219,134,124,124,Astrocyte,Vascular,LAMA5 - BCAM
Astro_Homeostatic,CapEC_ActHigh,LAMA5,DAG1,0.341645760116357,0.0149991054921265,0.3266466546242305,7441,10219,134,124,124,Astrocyte,Vascular,LAMA5 - DAG1
Astro_Homeostatic,CapEC_ActHigh,LAMA5,ITGA2_ITGB1,1.66846340222756,1.62295600408531,0.04550739814225,7441,10219,134,124,124,Astrocyte,Vascular,LAMA5 - ITGA2/ITGB1
Astro_Homeostatic,CapEC_ActHigh,LAMB2,DAG1,0.0742257642737888,0.0,0.0742257642737888,7441,10219,134,124,124,Astrocyte,Vascular,LAMB2 - DAG1
Astro_Homeostatic,CapEC_ActHigh,LAMB2,RPSA,0.656334340431347,0.523116138155455,0.1332182022758919,7441,10219,134,124,124,Astrocyte,Vascular,LAMB2 - RPSA
Astro_Homeostatic,CapEC_ActHigh,LAMC1,DAG1,0.53628466178902,0.362083735830414,0.174200925958606,7441,10219,134,124,124,Astrocyte,Vascular,LAMC1 - DAG1
Astro_Homeostatic,CapEC_ActHigh,LRPAP1,LRP8,0.818670663601051,0.776912510649329,0.041758152951722,7441,10219,134,124,124,Astrocyte,Vascular,LRPAP1 - LRP8
Astro_Homeostatic,CapEC_ActHigh,LTBP1,ITGB5,1.1157337273866,0.934708222133107,0.1810255052534929,7441,10219,134,124,124,Astrocyte,Vascular,LTBP1 - ITGB5
Astro_Homeostatic,CapEC_ActHigh,NCAN,SDC3,1.65333987853985,1.07979481800129,0.5735450605385601,7441,10219,134,124,124,Astrocyte,Vascular,NCAN - SDC3
Astro_Homeostatic,CapEC_ActHigh,NECTIN3,PVR,0.0771656650901085,0.0228739007390145,0.0542917643510939,7441,10219,134,124,124,Astrocyte,Vascular,NECTIN3 - PVR
Astro_Homeostatic,CapEC_ActHigh,OMG,TNFRSF1B,0.678147115697882,0.600625292545708,0.077521823152174,7441,10219,134,124,124,Astrocyte,Vascular,OMG - TNFRSF1B
Astro_Homeostatic,CapEC_ActHigh,PLTP,ABCA1,0.949957204935981,0.924606318577327,0.025350886358654,7441,10219,134,124,124,Astrocyte,Vascular,PLTP - ABCA1
Astro_Homeostatic,CapEC_ActHigh,PTN,PLXNB2,0.868096538631337,0.0,0.868096538631337,7441,10219,134,124,124,Astrocyte,Vascular,PTN - PLXNB2
Astro_Homeostatic,CapEC_ActHigh,PTN,SDC3,1.66114530287557,0.96174440626656,0.6994008966090101,7441,10219,134,124,124,Astrocyte,Vascular,PTN - SDC3
Astro_Homeostatic,CapEC_ActHigh,SEMA3A,NRP1_PLXNA3,1.15959610009948,0.0,1.15959610009948,7441,10219,134,124,124,Astrocyte,Vascular,SEMA3A - NRP1/PLXNA3
Astro_Homeostatic,CapEC_ActHigh,SEMA3B,NRP1_PLXNA3,0.74927793058638,0.0,0.74927793058638,7441,10219,134,124,124,Astrocyte,Vascular,SEMA3B - NRP1/PLXNA3
Astro_Homeostatic,CapEC_ActHigh,SEMA3B,NRP2_PLXNA3,0.820762678358744,0.0,0.820762678358744,7441,10219,134,124,124,Astrocyte,Vascular,SEMA3B - NRP2/PLXNA3
Astro_Homeostatic,CapEC_ActHigh,SEMA3D,NRP1_PLXNA3,1.10236641988802,0.0,1.10236641988802,7441,10219,134,124,124,Astrocyte,Vascular,SEMA3D - NRP1/PLXNA3
Astro_Homeostatic,CapEC_ActHigh,SEMA3D,NRP2_PLXNA3,1.06717529620949,0.0,1.06717529620949,7441,10219,134,124,124,Astrocyte,Vascular,SEMA3D - NRP2/PLXNA3
Astro_Homeostatic,CapEC_ActHigh,SEMA4A,NRP1_PLXNA3,0.595333836112131,0.0,0.595333836112131,7441,10219,134,124,124,Astrocyte,Vascular,SEMA4A - NRP1/PLXNA3
Astro_Homeostatic,CapEC_ActHigh,SPON1,LRP8,3.40501302853746,3.32210195478034,0.0829110737571197,7441,10219,134,124,124,Astrocyte,Vascular,SPON1 - LRP8
Astro_Homeostatic,CapEC_ActHigh,SPP1,S1PR1,0.3900012461562,0.270933377732791,0.119067868423409,7441,10219,134,124,124,Astrocyte,Vascular,SPP1 - S1PR1
Astro_Homeostatic,CapEC_ActHigh,TF,TFRC,0.511369815052509,0.475005847421105,0.0363639676314039,7441,10219,134,124,124,Astrocyte,Vascular,TF - TFRC
Astro_Homeostatic,CapEC_ActHigh,TGFB1,ACVR1B_TGFBR2,0.461067546953071,0.441582954240051,0.01948459271302,7441,10219,134,124,124,Astrocyte,Vascular,TGFB1 - ACVR1B/TGFBR2
Astro_Homeostatic,CapEC_ActHigh,TGFB1,SMAD3,0.192051397254728,0.0,0.192051397254728,7441,10219,134,124,124,Astrocyte,Vascular,TGFB1 - SMAD3
Astro_Homeostatic,CapEC_ActHigh,TGFB1,TGFBR3,0.215946514641672,0.0,0.215946514641672,7441,10219,134,124,124,Astrocyte,Vascular,TGFB1 - TGFBR3
Astro_Homeostatic,CapEC_ActHigh,TGFB2,ACVR1_TGFBR2,3.25238615927224,2.96595588715836,0.28643027211388,7441,10219,134,124,124,Astrocyte,Vascular,TGFB2 - ACVR1/TGFBR2
Astro_Homeostatic,CapEC_ActHigh,TNC,EGFR,0.497198046551817,0.0,0.497198046551817,7441,10219,134,124,124,Astrocyte,Vascular,TNC - EGFR
Astro_Homeostatic,CapEC_ActHigh,TNC,ITGA5,0.630870154483194,0.0,0.630870154483194,7441,10219,134,124,124,Astrocyte,Vascular,TNC - ITGA5
Astro_Homeostatic,CapEC_ActHigh,TNC,PTPRB,1.27434279285875,0.0,1.27434279285875,7441,10219,134,124,124,Astrocyte,Vascular,TNC - PTPRB
Astro_Homeostatic,CapEC_ActHigh,TNFSF13B,TFRC,1.00271182556409,0.637064920389323,0.365646905174767,7441,10219,134,124,124,Astrocyte,Vascular,TNFSF13B - TFRC
Astro_Homeostatic,CapEC_ActHigh,WNT7A,ADGRA2,0.340193603176519,0.0,0.340193603176519,7441,10219,134,124,124,Astrocyte,Vascular,WNT7A - ADGRA2
Astro_Homeostatic,CapEC_ActHigh,WNT7B,ADGRA2,0.357755909703353,0.0816104252361072,0.2761454844672458,7441,10219,134,124,124,Astrocyte,Vascular,WNT7B - ADGRA2
Astro_Homeostatic,CapEC_ActLow,ADAM10,TSPAN14,0.786766630865562,0.691162581952113,0.0956040489134489,7441,10219,129,129,129,Astrocyte,Vascular,ADAM10 - TSPAN14
Astro_Homeostatic,CapEC_ActLow,ADAM12,ITGB1,1.61674037050359,1.35940155520894,0.2573388152946501,7441,10219,129,129,129,Astrocyte,Vascular,ADAM12 - ITGB1
Astro_Homeostatic,CapEC_ActLow,ADAM17,ITGA5,0.933850747963463,0.184172063493474,0.749678684469989,7441,10219,129,129,129,Astrocyte,Vascular,ADAM17 - ITGA5
Astro_Homeostatic,CapEC_ActLow,ADAM17,NOTCH1,1.06478865722893,0.947438423789637,0.1173502334392929,7441,10219,129,129,129,Astrocyte,Vascular,ADAM17 - NOTCH1
Astro_Homeostatic,CapEC_ActLow,ADAM17,RHBDF2,0.225001189059703,0.0,0.225001189059703,7441,10219,129,129,129,Astrocyte,Vascular,ADAM17 - RHBDF2
Astro_Homeostatic,CapEC_ActLow,ADAM23,ITGA5,0.673832198283116,0.0,0.673832198283116,7441,10219,129,129,129,Astrocyte,Vascular,ADAM23 - ITGA5
Astro_Homeostatic,CapEC_ActLow,ADAM9,ITGB1,0.362604905372432,0.352603729402104,0.010001175970328,7441,10219,129,129,129,Astrocyte,Vascular,ADAM9 - ITGB1
Astro_Homeostatic,CapEC_ActLow,AGRN,ITGB1,0.899498597858551,0.640995375975804,0.258503221882747,7441,10219,129,129,129,Astrocyte,Vascular,AGRN - ITGB1
Astro_Homeostatic,CapEC_ActLow,ANGPT1,ITGA5,0.587014006817198,0.0849306727142762,0.5020833341029217,7441,10219,129,129,129,Astrocyte,Vascular,ANGPT1 - ITGA5
Astro_Homeostatic,CapEC_ActLow,ANGPT1,ITGB1,1.60641953214087,0.834880040937837,0.7715394912030331,7441,10219,129,129,129,Astrocyte,Vascular,ANGPT1 - ITGB1
Astro_Homeostatic,CapEC_ActLow,ANGPT1,TEK,1.08469956992023,0.43630254719723,0.648397022723,7441,10219,129,129,129,Astrocyte,Vascular,ANGPT1 - TEK
Astro_Homeostatic,CapEC_ActLow,ANGPTL4,CDH11,1.54523333611376,1.16077315748176,0.3844601786320001,7441,10219,129,129,129,Astrocyte,Vascular,ANGPTL4 - CDH11
Astro_Homeostatic,CapEC_ActLow,ANGPTL4,SDC3,0.477385932567539,0.0295137301438379,0.447872202423701,7441,10219,129,129,129,Astrocyte,Vascular,ANGPTL4 - SDC3
Astro_Homeostatic,CapEC_ActLow,ANOS1,FGFR1,1.15900721393765,0.445332243452284,0.713674970485366,7441,10219,129,129,129,Astrocyte,Vascular,ANOS1 - FGFR1
Astro_Homeostatic,CapEC_ActLow,BMP1,BMPR2,0.99925849219633,0.881554644686214,0.1177038475101159,7441,10219,129,129,129,Astrocyte,Vascular,BMP1 - BMPR2
Astro_Homeostatic,CapEC_ActLow,CALCB,RAMP3,0.648636557213114,0.0,0.648636557213114,7441,10219,129,129,129,Astrocyte,Vascular,CALCB - RAMP3
Astro_Homeostatic,CapEC_ActLow,CALM1,INSR,0.995684604897857,0.927415701243613,0.0682689036542439,7441,10219,129,129,129,Astrocyte,Vascular,CALM1 - INSR
Astro_Homeostatic,CapEC_ActLow,CALM3,EGFR,0.671768422233975,0.363556570559095,0.30821185167488,7441,10219,129,129,129,Astrocyte,Vascular,CALM3 - EGFR
Astro_Homeostatic,CapEC_ActLow,CALM3,INSR,0.946997451079962,0.809266765804313,0.137730685275649,7441,10219,129,129,129,Astrocyte,Vascular,CALM3 - INSR
Astro_Homeostatic,CapEC_ActLow,CALR,SCARF1,0.305760480951324,0.126120640880273,0.179639840071051,7441,10219,129,129,129,Astrocyte,Vascular,CALR - SCARF1
Astro_Homeostatic,CapEC_ActLow,CD99,CD81,0.171116022799074,0.156476898515758,0.014639124283316,7441,10219,129,129,129,Astrocyte,Vascular,CD99 - CD81
Astro_Homeostatic,CapEC_ActLow,CNTN6,NOTCH1,0.253658699885222,0.0969312565241505,0.1567274433610715,7441,10219,129,129,129,Astrocyte,Vascular,CNTN6 - NOTCH1
Astro_Homeostatic,CapEC_ActLow,CNTN6,PTPRG,1.09707766774771,1.08210093115354,0.0149767365941702,7441,10219,129,129,129,Astrocyte,Vascular,CNTN6 - PTPRG
Astro_Homeostatic,CapEC_ActLow,COL11A1,ITGA10_ITGB1,1.23900039436936,0.913154344133756,0.325846050235604,7441,10219,129,129,129,Astrocyte,Vascular,COL11A1 - ITGA10/ITGB1
Astro_Homeostatic,CapEC_ActLow,COL11A1,ITGA2_ITGB1,0.876829119590009,0.840863253324561,0.0359658662654479,7441,10219,129,129,129,Astrocyte,Vascular,COL11A1 - ITGA2/ITGB1
Astro_Homeostatic,CapEC_ActLow,COL16A1,ITGA2_ITGB1,1.60658650639997,1.59876355066327,0.0078229557366999,7441,10219,129,129,129,Astrocyte,Vascular,COL16A1 - ITGA2/ITGB1
Astro_Homeostatic,CapEC_ActLow,COL19A1,ITGA2_ITGB1,0.432518527322644,0.382262076042055,0.050256451280589,7441,10219,129,129,129,Astrocyte,Vascular,COL19A1 - ITGA2/ITGB1
Astro_Homeostatic,CapEC_ActLow,COL27A1,ITGA10_ITGB1,1.55869415252194,1.41223609087825,0.1464580616436899,7441,10219,129,129,129,Astrocyte,Vascular,COL27A1 - ITGA10/ITGB1
Astro_Homeostatic,CapEC_ActLow,COL28A1,ITGA2_ITGB1,1.29912969540466,1.18409304740405,0.1150366480006099,7441,10219,129,129,129,Astrocyte,Vascular,COL28A1 - ITGA2/ITGB1
Astro_Homeostatic,CapEC_ActLow,COL5A3,ITGA2_ITGB1,3.06236967945107,2.92090210533651,0.1414675741145599,7441,10219,129,129,129,Astrocyte,Vascular,COL5A3 - ITGA2/ITGB1
Astro_Homeostatic,CapEC_ActLow,COL9A2,ITGA2_ITGB1,0.250396044032853,0.231470412093694,0.0189256319391589,7441,10219,129,129,129,Astrocyte,Vascular,COL9A2 - ITGA2/ITGB1
Astro_Homeostatic,CapEC_ActLow,DKK3,KREMEN1,0.736787423499515,0.0,0.736787423499515,7441,10219,129,129,129,Astrocyte,Vascular,DKK3 - KREMEN1
Astro_Homeostatic,CapEC_ActLow,EFNA5,EPHA2,1.32909560485054,0.0,1.32909560485054,7441,10219,129,129,129,Astrocyte,Vascular,EFNA5 - EPHA2
Astro_Homeostatic,CapEC_ActLow,EFNB2,EPHA3,1.07945362017236,1.02576723154108,0.0536863886312799,7441,10219,129,129,129,Astrocyte,Vascular,EFNB2 - EPHA3
Astro_Homeostatic,CapEC_ActLow,EFNB2,EPHA4,1.38114681249276,1.26744813383471,0.11369867865805,7441,10219,129,129,129,Astrocyte,Vascular,EFNB2 - EPHA4
Astro_Homeostatic,CapEC_ActLow,EFNB2,EPHB4,0.343807390200618,0.0,0.343807390200618,7441,10219,129,129,129,Astrocyte,Vascular,EFNB2 - EPHB4
